Batch Number,B2500016,,,,,,
Category,Pet Food,,,,,,
Specie,Dog,,,,,,
Family,Healthcare,,,,,,
Brand,PETFLAKES,,,,,,
Product Code,DDF040002,,,,,,
Product name,PETFLAKES Performance High Protein - Adult Dog 4 Kg,,,,,,
NIR-Code,M20260202-00083,,,,,,
FileTitle:,IAS_Spectrum,,,,,,
Head:,Reference,Sample,,,,,
1413,0.52001734,2351653.599,710159.6835,,,,
1414,0.52568944,2351251.786,700825.1835,,,,
1415,0.53138395,2350972.344,691613.6683,,,,
1416,0.53708672,2350785.141,682537.0343,,,,
1417,0.54278313,2350660.142,673607.1933,,,,
1418,0.54845813,2350567.312,664836.0575,,,,
1419,0.55409619,2350476.618,656235.539,,,,
1420,0.55968131,2350358.024,647817.5496,,,,
1421,0.56519702,2350181.497,639594.0016,,,,
1422,0.57062635,2349917.001,631576.8069,,,,
1423,0.57595347,2349538.653,623776.6649,,,,
1424,0.58116972,2349040.035,616198.5894,,,,
1425,0.58626844,2348420.427,608845.9293,,,,
1426,0.59124282,2347679.111,601722.0333,,,,
1427,0.59608588,2346815.368,594830.2502,,,,
1428,0.60079048,2345828.481,588173.9285,,,,
1429,0.60534938,2344717.729,581756.4171,,,,
1430,0.6097552,2343482.396,575581.0645,,,,
1431,0.61400047,2342121.775,569651.1747,,,,
1432,0.61808032,2340636.029,563966.8407,,,,
1433,0.62199424,2339026.761,558522.8581,,,,
1434,0.62574237,2337295.707,553313.5272,,,,
1435,0.62932507,2335444.601,548333.148,,,,
1436,0.6327429,2333475.181,543576.0207,,,,
1437,0.63599665,2331389.181,539036.4455,,,,
1438,0.63908734,2329188.339,534708.7226,,,,
1439,0.64201621,2326874.388,530587.152,,,,
1440,0.64478487,2324448.942,526665.8302,,,,
1441,0.64739669,2321912.299,522936.6978,,,,
1442,0.64985626,2319263.972,519390.4004,,,,
1443,0.65216847,2316503.461,516017.5659,,,,
1444,0.65433847,2313630.266,512808.822,,,,
1445,0.6563717,2310643.888,509754.7966,,,,
1446,0.65827383,2307543.829,506846.1175,,,,
1447,0.66005081,2304329.587,504073.4125,,,,
1448,0.66170876,2301000.664,501427.3095,,,,
1449,0.66325404,2297556.007,498898.3489,,,,
1450,0.6646931,2293992.901,496476.8096,,,,
1451,0.66603258,2290308.323,494152.9219,,,,
1452,0.66727931,2286499.25,491916.9159,,,,
1453,0.66844026,2282562.661,489759.0217,,,,
1454,0.66952261,2278495.53,487669.4695,,,,
1455,0.67053367,2274294.835,485638.4896,,,,
1456,0.67148088,2269957.554,483656.3119,,,,
1457,0.67237168,2265480.775,481713.3744,,,,
1458,0.67321018,2260863.916,479804.422,,,,
1459,0.67399729,2256108.589,477928.2625,,,,
1460,0.6747338,2251216.493,476083.8623,,,,
1461,0.67542053,2246189.328,474270.1878,,,,
1462,0.6760583,2241028.792,472486.2053,,,,
1463,0.67664794,2235736.583,470730.8813,,,,
1464,0.6771903,2230314.402,469003.1821,,,,
1465,0.67768623,2224763.946,467302.0741,,,,
1466,0.67813702,2219086.178,465625.9202,,,,
1467,0.67854582,2213278.837,463970.4398,,,,
1468,0.67891633,2207338.778,462330.6285,,,,
1469,0.6792523,2201262.858,460701.4821,,,,
1470,0.67955753,2195047.931,459077.9962,,,,
1471,0.67983589,2188690.855,457455.1665,,,,
1472,0.68009127,2182188.484,455827.9888,,,,
1473,0.68032765,2175537.675,454191.4587,,,,
1474,0.68054895,2168735.375,452540.6692,,,,
1475,0.68075683,2161781.368,450873.7359,,,,
1476,0.68095022,2154678.761,449192.3099,,,,
1477,0.68112785,2147430.849,447498.2429,,,,
1478,0.68128846,2140040.924,445793.3869,,,,
1479,0.68143072,2132512.281,444079.5937,,,,
1480,0.68155332,2124848.214,442358.7149,,,,
1481,0.6816549,2117052.017,440632.6025,,,,
1482,0.68173407,2109126.985,438903.1083,,,,
1483,0.68178929,2101075.732,437172.0773,,,,
1484,0.68181833,2092897.564,435441.3224,,,,
1485,0.68181873,2084590.778,433712.6463,,,,
1486,0.68178796,2076153.672,431987.8518,,,,
1487,0.68172348,2067584.542,430268.7417,,,,
1488,0.68162268,2058881.686,428557.1188,,,,
1489,0.6814829,2050043.4,426854.786,,,,
1490,0.68130145,2041067.983,425163.546,,,,
1491,0.68107562,2031953.917,423485.1963,,,,
1492,0.68080397,2022705.056,421821.3799,,,,
1493,0.68048653,2013331.326,420173.5649,,,,
1494,0.68012339,2003842.981,418543.2103,,,,
1495,0.67971467,1994250.271,416931.775,,,,
1496,0.67926048,1984563.45,415340.7178,,,,
1497,0.67876096,1974792.769,413771.4976,,,,
1498,0.67821624,1964948.48,412225.5733,,,,
1499,0.67762647,1955040.836,410704.4039,,,,
1500,0.67699247,1945078.24,409208.4619,,,,
1501,0.67631761,1935061.667,407734.2564,,,,
1502,0.67560597,1924990.226,406277.3007,,,,
1503,0.67486169,1914863.025,404833.1082,,,,
1504,0.67408896,1904679.175,403397.1921,,,,
1505,0.67329204,1894437.782,401965.0658,,,,
1506,0.67247522,1884137.957,400532.2427,,,,
1507,0.67164287,1873778.807,399094.236,,,,
1508,0.6707993,1863359.497,397646.6739,,,,
1509,0.66994697,1852880.11,396187.1147,,,,
1510,0.66908681,1842341.493,394714.7191,,,,
1511,0.6682197,1831744.515,393228.6964,,,,
1512,0.66734652,1821090.047,391728.2557,,,,
1513,0.6664682,1810378.958,390212.6063,,,,
1514,0.66558565,1799612.12,388680.9573,,,,
1515,0.6646998,1788790.401,387132.5181,,,,
1516,0.66381162,1777914.676,385566.4984,,,,
1517,0.66292209,1766986.882,383982.3294,,,,
1518,0.66203222,1756011.519,382379.9739,,,,
1519,0.66114309,1744993.462,380759.4734,,,,
1520,0.66025577,1733937.588,379120.8692,,,,
1521,0.65937139,1722848.773,377464.2026,,,,
1522,0.65849108,1711731.894,375789.5151,,,,
1523,0.65761604,1700591.827,374096.8479,,,,
1524,0.65674746,1689433.448,372386.2424,,,,
1525,0.65588658,1678261.302,370657.6747,,,,
1526,0.65503461,1667077.517,368910.6467,,,,
1527,0.65419272,1655883.161,367144.4515,,,,
1528,0.65336215,1644679.293,365358.3812,,,,
1529,0.65254415,1633466.974,363551.7279,,,,
1530,0.65173999,1622247.267,361723.7838,,,,
1531,0.65095098,1611021.231,359873.8408,,,,
1532,0.65017849,1599789.928,358001.1912,,,,
1533,0.64942383,1588554.537,356105.1905,,,,
1534,0.64868717,1577319.35,354186.8759,,,,
1535,0.64796739,1566092.022,352249.0983,,,,
1536,0.64726329,1554880.372,350294.7989,,,,
1537,0.64657368,1543692.221,348326.9186,,,,
1538,0.64589733,1532535.389,346348.3988,,,,
1539,0.64523301,1521417.696,344362.1803,,,,
1540,0.6445795,1510346.963,342371.2044,,,,
1541,0.64393552,1499330.998,340378.4079,,,,
1542,0.64330035,1488373.623,338385.3961,,,,
1543,0.6426746,1477468.997,336390.5446,,,,
1544,0.64205904,1466609.842,334391.7488,,,,
1545,0.64145449,1455788.881,332386.904,,,,
1546,0.64086176,1444998.834,330373.9058,,,,
1547,0.64028166,1434232.424,328350.6494,,,,
1548,0.63971502,1423482.373,326315.0303,,,,
1549,0.63916267,1412741.403,324264.944,,,,
1550,0.63862549,1402003.814,322198.6411,,,,
1551,0.6381044,1391272.282,320116.2588,,,,
1552,0.63760039,1380552.253,318018.5571,,,,
1553,0.63711447,1369849.171,315906.2966,,,,
1554,0.63664771,1359168.483,313780.2377,,,,
1555,0.6362012,1348515.634,311641.141,,,,
1556,0.63577608,1337896.071,309489.7671,,,,
1557,0.63537354,1327315.238,307326.8764,,,,
1558,0.63499452,1316777.943,305153.2687,,,,
1559,0.63463704,1306281.933,302970.1769,,,,
1560,0.63429721,1295820.566,300779.1032,,,,
1561,0.63397097,1285387.135,298581.5539,,,,
1562,0.63365417,1274974.933,296379.035,,,,
1563,0.63334248,1264577.255,294173.053,,,,
1564,0.63303147,1254187.392,291965.1138,,,,
1565,0.63271655,1243798.638,289756.7239,,,,
1566,0.63239309,1233404.504,287549.38,,,,
1567,0.63205845,1223003.609,285344.3604,,,,
1568,0.63171207,1212599.734,283142.7222,,,,
1569,0.6313535,1202196.888,280945.513,,,,
1570,0.63098228,1191799.081,278753.7802,,,,
1571,0.63059793,1181410.322,276568.5712,,,,
1572,0.63019998,1171034.62,274390.9335,,,,
1573,0.62978791,1160675.985,272221.9145,,,,
1574,0.62936122,1150338.371,270062.5651,,,,
1575,0.62891797,1140022.865,267914.1146,,,,
1576,0.62845414,1129726.355,265778.0536,,,,
1577,0.62796543,1119445.396,263655.8932,,,,
1578,0.62744737,1109176.541,261549.1449,,,,
1579,0.62689536,1098916.344,259459.3199,,,,
1580,0.62630463,1088661.36,257387.9297,,,,
1581,0.62567028,1078408.143,255336.4854,,,,
1582,0.62498726,1068153.274,253306.4921,,,,
1583,0.62425282,1057896.443,251298.7576,,,,
1584,0.62346889,1047643.228,249312.7677,,,,
1585,0.62263803,1037399.864,247347.8613,,,,
1586,0.62176289,1027172.586,245403.377,,,,
1587,0.62084624,1016967.628,243478.6535,,,,
1588,0.61989098,1006791.224,241573.0295,,,,
1589,0.61890012,996649.6105,239685.8436,,,,
1590,0.61787681,986548.999,237816.4292,,,,
1591,0.61682433,976491.5569,235963.1381,,,,
1592,0.6157461,966470.7188,234122.2034,,,,
1593,0.61464561,956478.7821,232289.5821,,,,
1594,0.61352643,946508.0444,230461.2316,,,,
1595,0.61239222,936550.803,228633.1089,,,,
1596,0.6112467,926599.3555,226801.1713,,,,
1597,0.61009369,916645.9991,224961.3759,,,,
1598,0.60893707,906683.0548,223109.6901,,,,
1599,0.60777929,896706.9023,221243.8581,,,,
1600,0.60661961,886722.5802,219365.4147,,,,
1601,0.60545686,876736.2391,217476.3815,,,,
1602,0.60428986,866754.0298,215578.7802,,,,
1603,0.60311742,856782.1031,213674.6324,,,,
1604,0.60193835,846826.6099,211765.9597,,,,
1605,0.60075143,836893.7007,209854.7839,,,,
1606,0.59955545,826989.5079,207943.1157,,,,
1607,0.59835044,817118.3692,206031.9328,,,,
1608,0.59713865,807281.3648,204120.337,,,,
1609,0.5959227,797479.2304,202207.2314,,,,
1610,0.59470529,787712.7016,200291.5193,,,,
1611,0.59348924,777982.5139,198372.1039,,,,
1612,0.59227748,768289.4031,196447.8884,,,,
1613,0.59107307,758634.1047,194517.7761,,,,
1614,0.58987915,749017.3669,192580.6918,,,,
1615,0.58869726,739440.4523,190636.4517,,,,
1616,0.58752671,729905.3093,188686.0588,,,,
1617,0.58636661,720413.9335,186730.5988,,,,
1618,0.58521607,710968.3205,184771.157,,,,
1619,0.58407416,701570.4663,182808.819,,,,
1620,0.58293991,692222.3664,180844.6703,,,,
1621,0.58181237,682926.0166,178879.7964,,,,
1622,0.58069057,673683.2334,176915.2067,,,,
1623,0.5795748,664492.7654,174950.6097,,,,
1624,0.57846633,655350.7859,172984.6219,,,,
1625,0.57736653,646253.3883,171015.8259,,,,
1626,0.57627681,637196.6661,169042.804,,,,
1627,0.5751986,628176.7127,167064.1389,,,,
1628,0.57413338,619189.6215,165078.4131,,,,
1629,0.5730827,610231.4859,163084.2092,,,,
1630,0.57204809,601299.2517,161080.3538,,,,
1631,0.57103085,592396.018,159067.4369,,,,
1632,0.57003224,583527.5846,157046.8226,,,,
1633,0.56905363,574699.7635,155019.8779,,,,
1634,0.56809651,565918.3661,152987.9703,,,,
1635,0.56716248,557189.2042,150952.4669,,,,
1636,0.56625328,548518.0894,148914.735,,,,
1637,0.56537079,539910.8304,146876.1408,,,,
1638,0.56451745,531370.4418,144837.1417,,,,
1639,0.56369713,522891.9972,142795.6114,,,,
1640,0.56291413,514469.1687,140748.9677,,,,
1641,0.56217294,506095.6283,138694.6286,,,,
1642,0.56147829,497765.0481,136630.0117,,,,
1643,0.56083517,489471.1001,134552.535,,,,
1644,0.56024886,481207.4564,132459.6162,,,,
1645,0.55972484,472967.7273,130348.6893,,,,
1646,0.55926631,464744.0594,128217.5694,,,,
1647,0.55887391,456527.1131,126064.4588,,,,
1648,0.55854823,448307.4823,123887.5771,,,,
1649,0.55828989,440075.7609,121685.144,,,,
1650,0.5580996,431822.5429,119455.3791,,,,
1651,0.55797817,423538.4222,117196.5019,,,,
1652,0.55792651,415213.9927,114906.7322,,,,
1653,0.55794573,406838.3301,112583.8607,,,,
1654,0.55803726,398393.4026,110223.6716,,,,
1655,0.55820286,389859.1006,107821.3622,,,,
1656,0.55844458,381215.3143,105372.1297,,,,
1657,0.55876489,372441.9337,102871.1713,,,,
1658,0.55916675,363518.8489,100313.6842,,,,
1659,0.55965377,354425.95,97694.86578,,,,
1660,0.56023007,345143.5654,95010.08503,,,,
1661,0.56089459,335663.1256,92259.06387,,,,
1662,0.56163983,325987.7605,89446.11126,,,,
1663,0.56245728,316121.1581,86575.7549,,,,
1664,0.56333747,306067.0061,83652.52253,,,,
1665,0.56426978,295828.9926,80680.94185,,,,
1666,0.56524204,285410.8053,77665.54059,,,,
1667,0.56624026,274816.1389,74610.84744,,,,
1668,0.56725568,264058.8559,71522.89021,,,,
1669,0.56830171,253183.4954,68412.2195,,,,
1670,0.56939827,242240.3589,65290.23547,,,,
1671,0.57056835,231279.7478,62168.33827,,,,
1672,0.57183872,220351.9633,59057.92804,,,,
1673,0.57324073,209507.3071,55970.40495,,,,
1674,0.57481121,198796.0803,52917.16915,,,,
1675,0.57658868,188266.9576,49909.75388,,,,
1676,0.5785793,177956.4526,46960.68733,,,,
1677,0.58076862,167895.5746,44082.94798,,,,
1678,0.58313411,158115.3058,41289.51659,,,,
1679,0.58564232,148646.6283,38593.37386,,,,
1680,0.58824512,139520.5241,36007.50054,,,,
1681,0.59087519,130767.9755,33544.87735,,,,
1682,0.59344487,122418.753,31217.85645,,,,
1683,0.59591203,114483.7025,29028.97097,,,,
1684,0.59828715,106958.6822,26972.97791,,,,
1685,0.60058983,99839.1401,25044.42125,,,,
1686,0.60284956,93120.52387,23237.84499,,,,
1687,0.60510833,86798.28136,21547.79312,,,,
1688,0.60742378,80867.86037,19968.80964,,,,
1689,0.60987054,75324.46604,18495.47622,,,,
1690,0.61248301,70157.08204,17123.34117,,,,
1691,0.61523165,65348.09266,15848.97806,,,,
1692,0.61807073,60879.56392,14669.00993,,,,
1693,0.62093837,56733.56181,13580.05982,,,,
1694,0.62375373,52892.15232,12578.75077,,,,
1695,0.62641419,49337.40147,11661.70581,,,,
1696,0.62879451,46051.4532,10825.52154,,,,
1697,0.63079579,43018.57179,10066.07586,,,,
1698,0.63236819,40225.34101,9378.46036,,,,
1699,0.6334712,37658.46255,8757.726685,,,,
1700,0.63407477,35304.63814,8198.926469,,,,
